BSS00505,valid,0.6427049260549385,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00529,valid,0.7297033070147458,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00543,valid,0.6425103003132863,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00556,valid,0.6328139880443454,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00558,valid,0.6973783383684995,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00700,valid,0.6137239973235362,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00708,valid,0.6508261288707535,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00709,valid,0.7088939287798857,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00717,valid,0.681632454302698,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00720,valid,0.6975427983332276,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00760,valid,0.7355946996365955,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS00762,valid,0.7217466192463984,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01065,valid,0.6656237562912388,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01068,valid,0.6620285438010574,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01084,valid,0.6578019478746134,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01110,valid,0.6387405741216519,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01126,valid,0.5243286187636189,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01136,valid,0.6522637358660949,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01155,valid,0.7228168994969605,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01181,valid,0.5865383966845747,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01190,valid,0.5588682756019552,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01208,valid,0.7049864191650148,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01209,valid,0.6702355434036134,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01226,valid,0.715433026545301,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01261,valid,0.5674203517127949,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01263,valid,0.587874275121976,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01264,valid,0.6772606110684041,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01267,valid,0.7076565942986788,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01289,valid,0.632957493383883,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01338,valid,0.6703874128116933,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01344,valid,0.6395154776987513,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01355,valid,0.6747769099836189,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01360,valid,0.6806232432030581,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01366,valid,0.6893940096240496,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01377,valid,0.6846893555663276,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01391,valid,0.7191087120966269,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01393,valid,0.6026099685887458,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01399,valid,0.5551132560184258,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01405,valid,0.6805940621521362,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01406,valid,0.5428992170516567,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01414,valid,0.6441966230977261,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01419,valid,0.5810187012411736,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01426,valid,0.5558525464300268,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01438,valid,0.6215351379969946,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01446,valid,0.5517930373176795,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01456,valid,0.6411640343163691,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
BSS01460,valid,0.5832842811644452,Linear,promoters,/stg3/data1/sam/enhancer_prediction/fimo_scan/motif_count_matrices_pro_3
